<DATE>,<CLOSE>,<OPEN>,<HIGH>,<LOW>,<VOL>
20220103,100.2419230817009,100.2419230817009,100.2419230817009,100.2419230817009,1000
20220104,97.99378725986107,97.99378725986107,97.99378725986107,97.99378725986107,1000
20220105,97.16897162201039,97.16897162201039,97.16897162201039,97.16897162201039,1000
20220106,97.31423492088432,97.31423492088432,97.31423492088432,97.31423492088432,1000
20220107,95.55942346327343,95.55942346327343,95.55942346327343,95.55942346327343,1000
20220110,94.71653878526202,94.71653878526202,94.71653878526202,94.71653878526202,1000
20220111,93.50092617433701,93.50092617433701,93.50092617433701,93.50092617433701,1000
20220112,94.24740464098534,94.24740464098534,94.24740464098534,94.24740464098534,1000
20220113,93.18208319958767,93.18208319958767,93.18208319958767,93.18208319958767,1000
20220114,93.39464583075983,93.39464583075983,93.39464583075983,93.39464583075983,1000
20220117,92.3810386863931,92.3810386863931,92.3810386863931,92.3810386863931,1000
20220118,93.11089541802396,93.11089541802396,93.11089541802396,93.11089541802396,1000
20220119,91.98508555739924,91.98508555739924,91.98508555739924,91.98508555739924,1000
20220120,90.63057501875849,90.63057501875849,90.63057501875849,90.63057501875849,1000
20220121,90.21024896619339,90.21024896619339,90.21024896619339,90.21024896619339,1000
20220124,92.80532360111113,92.80532360111113,92.80532360111113,92.80532360111113,1000
20220125,92.47459385956861,92.47459385956861,92.47459385956861,92.47459385956861,1000
20220126,90.50712381311057,90.50712381311057,90.50712381311057,90.50712381311057,1000
20220127,89.0859461625479,89.0859461625479,89.0859461625479,89.0859461625479,1000
20220128,92.55817322416075,92.55817322416075,92.55817322416075,92.55817322416075,1000
20220131,92.2987010721237,92.2987010721237,92.2987010721237,92.2987010721237,1000
20220201,92.22107732173832,92.22107732173832,92.22107732173832,92.22107732173832,1000
20220202,92.64945548444263,92.64945548444263,92.64945548444263,92.64945548444263,1000
20220203,94.93640702685413,94.93640702685413,94.93640702685413,94.93640702685413,1000
20220204,96.00344205377282,96.00344205377282,96.00344205377282,96.00344205377282,1000
20220207,96.99990823906148,96.99990823906148,96.99990823906148,96.99990823906148,1000
20220208,97.35503629594618,97.35503629594618,97.35503629594618,97.35503629594618,1000
20220209,96.57944255599133,96.57944255599133,96.57944255599133,96.57944255599133,1000
20220210,96.83081843619195,96.83081843619195,96.83081843619195,96.83081843619195,1000
20220211,96.38765102007346,96.38765102007346,96.38765102007346,96.38765102007346,1000
20220214,94.40472441819976,94.40472441819976,94.40472441819976,94.40472441819976,1000
20220215,90.930665238784,90.930665238784,90.930665238784,90.930665238784,1000
20220216,92.71319289418898,92.71319289418898,92.71319289418898,92.71319289418898,1000
20220217,94.26115256222677,94.26115256222677,94.26115256222677,94.26115256222677,1000
20220218,95.22507043839322,95.22507043839322,95.22507043839322,95.22507043839322,1000
20220221,96.0674601821115,96.0674601821115,96.0674601821115,96.0674601821115,1000
20220222,96.45202430287864,96.45202430287864,96.45202430287864,96.45202430287864,1000
20220223,94.9393979980787,94.9393979980787,94.9393979980787,94.9393979980787,1000
20220224,93.3036476703051,93.3036476703051,93.3036476703051,93.3036476703051,1000
20220225,92.36607652864784,92.36607652864784,92.36607652864784,92.36607652864784,1000
20220228,91.52760145942099,91.52760145942099,91.52760145942099,91.52760145942099,1000
20220301,90.41727563347193,90.41727563347193,90.41727563347193,90.41727563347193,1000
20220302,88.64757279153032,88.64757279153032,88.64757279153032,88.64757279153032,1000
20220303,89.4627402857202,89.4627402857202,89.4627402857202,89.4627402857202,1000
20220304,90.22730825253862,90.22730825253862,90.22730825253862,90.22730825253862,1000
20220307,92.36077956097868,92.36077956097868,92.36077956097868,92.36077956097868,1000
20220308,94.72659939200146,94.72659939200146,94.72659939200146,94.72659939200146,1000
20220309,93.86559651528104,93.86559651528104,93.86559651528104,93.86559651528104,1000
20220310,94.68504077824485,94.68504077824485,94.68504077824485,94.68504077824485,1000
20220311,94.6143279038149,94.6143279038149,94.6143279038149,94.6143279038149,1000
20220314,95.10026293220513,95.10026293220513,95.10026293220513,95.10026293220513,1000
20220315,98.01570623142106,98.01570623142106,98.01570623142106,98.01570623142106,1000
20220316,100.52693303891232,100.52693303891232,100.52693303891232,100.52693303891232,1000
20220317,101.33596390878607,101.33596390878607,101.33596390878607,101.33596390878607,1000
20220318,102.94810645547079,102.94810645547079,102.94810645547079,102.94810645547079,1000
20220321,103.98046150483317,103.98046150483317,103.98046150483317,103.98046150483317,1000
20220322,103.76451992581694,103.76451992581694,103.76451992581694,103.76451992581694,1000
20220323,103.4723107016188,103.4723107016188,103.4723107016188,103.4723107016188,1000
20220324,102.39185633235897,102.39185633235897,102.39185633235897,102.39185633235897,1000
20220325,104.779364115703,104.779364115703,104.779364115703,104.779364115703,1000
20220328,103.35273362328756,103.35273362328756,103.35273362328756,103.35273362328756,1000
20220329,102.72743213183189,102.72743213183189,102.72743213183189,102.72743213183189,1000
20220330,102.46835645615297,102.46835645615297,102.46835645615297,102.46835645615297,1000
20220331,101.1861029401263,101.1861029401263,101.1861029401263,101.1861029401263,1000
20220401,103.59456742698197,103.59456742698197,103.59456742698197,103.59456742698197,1000
20220404,104.4778578224935,104.4778578224935,104.4778578224935,104.4778578224935,1000
20220405,100.99789733436194,100.99789733436194,100.99789733436194,100.99789733436194,1000
20220406,99.5246914548549,99.5246914548549,99.5246914548549,99.5246914548549,1000
20220407,100.87605303054428,100.87605303054428,100.87605303054428,100.87605303054428,1000
20220408,100.11867837962886,100.11867837962886,100.11867837962886,100.11867837962886,1000
20220411,100.41638648668973,100.41638648668973,100.41638648668973,100.41638648668973,1000
20220412,100.8490991441691,100.8490991441691,100.8490991441691,100.8490991441691,1000
20220413,101.14702012757316,101.14702012757316,101.14702012757316,101.14702012757316,1000
20220414,100.18693920952488,100.18693920952488,100.18693920952488,100.18693920952488,1000
20220415,100.19096131508786,100.19096131508786,100.19096131508786,100.19096131508786,1000
20220418,100.39458121354419,100.39458121354419,100.39458121354419,100.39458121354419,1000
20220419,99.18389856763237,99.18389856763237,99.18389856763237,99.18389856763237,1000
20220420,99.74266276894677,99.74266276894677,99.74266276894677,99.74266276894677,1000
20220421,99.9524309586823,99.9524309586823,99.9524309586823,99.9524309586823,1000
20220422,100.49138197978887,100.49138197978887,100.49138197978887,100.49138197978887,1000
20220425,101.62885695648312,101.62885695648312,101.62885695648312,101.62885695648312,1000
20220426,101.51980891965833,101.51980891965833,101.51980891965833,101.51980891965833,1000
20220427,99.99970941773407,99.99970941773407,99.99970941773407,99.99970941773407,1000
20220428,101.41998849998029,101.41998849998029,101.41998849998029,101.41998849998029,1000
20220429,102.24545179727048,102.24545179727048,102.24545179727048,102.24545179727048,1000
20220502,100.6886287757564,100.6886287757564,100.6886287757564,100.6886287757564,1000
20220503,99.11786429228508,99.11786429228508,99.11786429228508,99.11786429228508,1000
20220504,99.76450873774584,99.76450873774584,99.76450873774584,99.76450873774584,1000
20220505,100.78712518272279,100.78712518272279,100.78712518272279,100.78712518272279,1000
20220506,98.40491886680724,98.40491886680724,98.40491886680724,98.40491886680724,1000
20220509,97.97279488998525,97.97279488998525,97.97279488998525,97.97279488998525,1000
20220510,97.21452472186675,97.21452472186675,97.21452472186675,97.21452472186675,1000
20220511,96.96632684123755,96.96632684123755,96.96632684123755,96.96632684123755,1000
20220512,97.81220917111766,97.81220917111766,97.81220917111766,97.81220917111766,1000
20220513,100.51016264382109,100.51016264382109,100.51016264382109,100.51016264382109,1000
