<DATE>,<CLOSE>,<OPEN>,<HIGH>,<LOW>,<VOL>
20220103,99.4248632288918,99.4248632288918,99.4248632288918,99.4248632288918,1000
20220104,99.39066083648672,99.39066083648672,99.39066083648672,99.39066083648672,1000
20220105,96.2555870425328,96.2555870425328,96.2555870425328,96.2555870425328,1000
20220106,98.67199327963033,98.67199327963033,98.67199327963033,98.67199327963033,1000
20220107,96.0669013161232,96.0669013161232,96.0669013161232,96.0669013161232,1000
20220110,94.90197385013724,94.90197385013724,94.90197385013724,94.90197385013724,1000
20220111,95.6652914235751,95.6652914235751,95.6652914235751,95.6652914235751,1000
20220112,93.92616135361308,93.92616135361308,93.92616135361308,93.92616135361308,1000
20220113,92.48258357209073,92.48258357209073,92.48258357209073,92.48258357209073,1000
20220114,91.2678142731497,91.2678142731497,91.2678142731497,91.2678142731497,1000
20220117,92.06839826005387,92.06839826005387,92.06839826005387,92.06839826005387,1000
20220118,95.28003126246492,95.28003126246492,95.28003126246492,95.28003126246492,1000
20220119,95.38703939804881,95.38703939804881,95.38703939804881,95.38703939804881,1000
20220120,93.83519894059098,93.83519894059098,93.83519894059098,93.83519894059098,1000
20220121,94.64085621134546,94.64085621134546,94.64085621134546,94.64085621134546,1000
20220124,93.8418606730254,93.8418606730254,93.8418606730254,93.8418606730254,1000
20220125,93.86185298252474,93.86185298252474,93.86185298252474,93.86185298252474,1000
20220126,95.56310078480136,95.56310078480136,95.56310078480136,95.56310078480136,1000
20220127,94.53884933167285,94.53884933167285,94.53884933167285,94.53884933167285,1000
20220128,94.5989173089679,94.5989173089679,94.5989173089679,94.5989173089679,1000
20220131,93.40019592790746,93.40019592790746,93.40019592790746,93.40019592790746,1000
20220201,93.22773129341526,93.22773129341526,93.22773129341526,93.22773129341526,1000
20220202,93.63313737641707,93.63313737641707,93.63313737641707,93.63313737641707,1000
20220203,92.29121667747975,92.29121667747975,92.29121667747975,92.29121667747975,1000
20220204,91.86830791359014,91.86830791359014,91.86830791359014,91.86830791359014,1000
20220207,91.58877465848734,91.58877465848734,91.58877465848734,91.58877465848734,1000
20220208,90.75853842709239,90.75853842709239,90.75853842709239,90.75853842709239,1000
20220209,89.18712836635015,89.18712836635015,89.18712836635015,89.18712836635015,1000
20220210,87.3304076812127,87.3304076812127,87.3304076812127,87.3304076812127,1000
20220211,87.17300091481968,87.17300091481968,87.17300091481968,87.17300091481968,1000
20220214,86.86476987569135,86.86476987569135,86.86476987569135,86.86476987569135,1000
20220215,89.81560970000263,89.81560970000263,89.81560970000263,89.81560970000263,1000
20220216,86.58031548940708,86.58031548940708,86.58031548940708,86.58031548940708,1000
20220217,86.77000409241745,86.77000409241745,86.77000409241745,86.77000409241745,1000
20220218,87.2955412038979,87.2955412038979,87.2955412038979,87.2955412038979,1000
20220221,89.1195385827171,89.1195385827171,89.1195385827171,89.1195385827171,1000
20220222,89.83497759254988,89.83497759254988,89.83497759254988,89.83497759254988,1000
20220223,88.74229629384297,88.74229629384297,88.74229629384297,88.74229629384297,1000
20220224,88.78668043582097,88.78668043582097,88.78668043582097,88.78668043582097,1000
20220225,89.55337904364299,89.55337904364299,89.55337904364299,89.55337904364299,1000
20220228,89.17701995718521,89.17701995718521,89.17701995718521,89.17701995718521,1000
20220301,90.2529564044594,90.2529564044594,90.2529564044594,90.2529564044594,1000
20220302,87.7690723165728,87.7690723165728,87.7690723165728,87.7690723165728,1000
20220303,90.09212393485782,90.09212393485782,90.09212393485782,90.09212393485782,1000
20220304,92.12056343520094,92.12056343520094,92.12056343520094,92.12056343520094,1000
20220307,91.70278193355986,91.70278193355986,91.70278193355986,91.70278193355986,1000
20220308,92.58955807747175,92.58955807747175,92.58955807747175,92.58955807747175,1000
20220309,92.70247649503735,92.70247649503735,92.70247649503735,92.70247649503735,1000
20220310,91.59588431366839,91.59588431366839,91.59588431366839,91.59588431366839,1000
20220311,91.76219068110206,91.76219068110206,91.76219068110206,91.76219068110206,1000
20220314,93.18500825493061,93.18500825493061,93.18500825493061,93.18500825493061,1000
20220315,92.69891911819967,92.69891911819967,92.69891911819967,92.69891911819967,1000
20220316,92.22290633578106,92.22290633578106,92.22290633578106,92.22290633578106,1000
20220317,92.16599913608206,92.16599913608206,92.16599913608206,92.16599913608206,1000
20220318,92.81138647140008,92.81138647140008,92.81138647140008,92.81138647140008,1000
20220321,94.63751439660238,94.63751439660238,94.63751439660238,94.63751439660238,1000
20220322,93.78386607558362,93.78386607558362,93.78386607558362,93.78386607558362,1000
20220323,94.5459484856787,94.5459484856787,94.5459484856787,94.5459484856787,1000
20220324,94.8997148518486,94.8997148518486,94.8997148518486,94.8997148518486,1000
20220325,92.301437927326,92.301437927326,92.301437927326,92.301437927326,1000
20220328,91.76703593254985,91.76703593254985,91.76703593254985,91.76703593254985,1000
20220329,91.63076798884974,91.63076798884974,91.63076798884974,91.63076798884974,1000
20220330,91.62219560105474,91.62219560105474,91.62219560105474,91.62219560105474,1000
20220331,92.11604395396124,92.11604395396124,92.11604395396124,92.11604395396124,1000
20220401,89.3429046613836,89.3429046613836,89.3429046613836,89.3429046613836,1000
20220404,89.44956515562595,89.44956515562595,89.44956515562595,89.44956515562595,1000
20220405,88.58502315257505,88.58502315257505,88.58502315257505,88.58502315257505,1000
20220406,86.71662457149593,86.71662457149593,86.71662457149593,86.71662457149593,1000
20220407,87.44196113406242,87.44196113406242,87.44196113406242,87.44196113406242,1000
20220408,88.45009643632392,88.45009643632392,88.45009643632392,88.45009643632392,1000
20220411,87.62762074679318,87.62762074679318,87.62762074679318,87.62762074679318,1000
20220412,88.7787711502259,88.7787711502259,88.7787711502259,88.7787711502259,1000
20220413,88.31510206943108,88.31510206943108,88.31510206943108,88.31510206943108,1000
20220414,88.44733937490433,88.44733937490433,88.44733937490433,88.44733937490433,1000
20220415,87.033854996651,87.033854996651,87.033854996651,87.033854996651,1000
20220418,89.1459321748055,89.1459321748055,89.1459321748055,89.1459321748055,1000
20220419,85.63431862797661,85.63431862797661,85.63431862797661,85.63431862797661,1000
