<DATE>,<CLOSE>,<OPEN>,<HIGH>,<LOW>,<VOL>
20220103,102.67418211195778,102.67418211195778,102.67418211195778,102.67418211195778,1000
20220104,102.28493453842731,102.28493453842731,102.28493453842731,102.28493453842731,1000
20220105,101.59262131326385,101.59262131326385,101.59262131326385,101.59262131326385,1000
20220106,97.60005380970289,97.60005380970289,97.60005380970289,97.60005380970289,1000
20220107,97.63672513251885,97.63672513251885,97.63672513251885,97.63672513251885,1000
20220110,97.2174271009713,97.2174271009713,97.2174271009713,97.2174271009713,1000
20220111,96.48348992597236,96.48348992597236,96.48348992597236,96.48348992597236,1000
20220112,96.98819892366049,96.98819892366049,96.98819892366049,96.98819892366049,1000
20220113,97.64924728249936,97.64924728249936,97.64924728249936,97.64924728249936,1000
20220114,96.13724197199836,96.13724197199836,96.13724197199836,96.13724197199836,1000
20220117,94.90730102904897,94.90730102904897,94.90730102904897,94.90730102904897,1000
20220118,94.27749595256792,94.27749595256792,94.27749595256792,94.27749595256792,1000
20220119,95.29995751867278,95.29995751867278,95.29995751867278,95.29995751867278,1000
20220120,96.14983135546886,96.14983135546886,96.14983135546886,96.14983135546886,1000
20220121,94.3149822355198,94.3149822355198,94.3149822355198,94.3149822355198,1000
20220124,92.7783903854745,92.7783903854745,92.7783903854745,92.7783903854745,1000
20220125,93.85021838767884,93.85021838767884,93.85021838767884,93.85021838767884,1000
20220126,96.11383977149544,96.11383977149544,96.11383977149544,96.11383977149544,1000
20220127,96.11709550027291,96.11709550027291,96.11709550027291,96.11709550027291,1000
20220128,95.17979047660181,95.17979047660181,95.17979047660181,95.17979047660181,1000
20220131,96.79160744901547,96.79160744901547,96.79160744901547,96.79160744901547,1000
20220201,96.39053694756124,96.39053694756124,96.39053694756124,96.39053694756124,1000
20220202,97.48806691562399,97.48806691562399,97.48806691562399,97.48806691562399,1000
20220203,99.80205093485046,99.80205093485046,99.80205093485046,99.80205093485046,1000
20220204,100.79520083838051,100.79520083838051,100.79520083838051,100.79520083838051,1000
20220207,100.95671492255774,100.95671492255774,100.95671492255774,100.95671492255774,1000
20220208,102.11610893482124,102.11610893482124,102.11610893482124,102.11610893482124,1000
20220209,101.18290750770025,101.18290750770025,101.18290750770025,101.18290750770025,1000
20220210,100.96319918217324,100.96319918217324,100.96319918217324,100.96319918217324,1000
20220211,100.14445645421559,100.14445645421559,100.14445645421559,100.14445645421559,1000
20220214,99.887522858948,99.887522858948,99.887522858948,99.887522858948,1000
