<DATE>,<CLOSE>,<OPEN>,<HIGH>,<LOW>,<VOL>
20220103,100.75947874723497,100.75947874723497,100.75947874723497,100.75947874723497,1000
20220104,99.77995674035067,99.77995674035067,99.77995674035067,99.77995674035067,1000
20220105,100.19270575609977,100.19270575609977,100.19270575609977,100.19270575609977,1000
20220106,97.68678253472608,97.68678253472608,97.68678253472608,97.68678253472608,1000
20220107,98.83920742955719,98.83920742955719,98.83920742955719,98.83920742955719,1000
20220110,96.6132674199011,96.6132674199011,96.6132674199011,96.6132674199011,1000
20220111,96.6690042101712,96.6690042101712,96.6690042101712,96.6690042101712,1000
20220112,96.54300437498866,96.54300437498866,96.54300437498866,96.54300437498866,1000
20220113,95.42264905167208,95.42264905167208,95.42264905167208,95.42264905167208,1000
20220114,99.5809095902151,99.5809095902151,99.5809095902151,99.5809095902151,1000
20220117,98.7377237936848,98.7377237936848,98.7377237936848,98.7377237936848,1000
20220118,99.48683257756356,99.48683257756356,99.48683257756356,99.48683257756356,1000
20220119,101.17207403622245,101.17207403622245,101.17207403622245,101.17207403622245,1000
20220120,99.37854285458143,99.37854285458143,99.37854285458143,99.37854285458143,1000
20220121,101.42925342878478,101.42925342878478,101.42925342878478,101.42925342878478,1000
20220124,101.29412462895392,101.29412462895392,101.29412462895392,101.29412462895392,1000
20220125,102.88319972497347,102.88319972497347,102.88319972497347,102.88319972497347,1000
20220126,101.52431459569048,101.52431459569048,101.52431459569048,101.52431459569048,1000
20220127,100.00724152309952,100.00724152309952,100.00724152309952,100.00724152309952,1000
20220128,101.87207122984263,101.87207122984263,101.87207122984263,101.87207122984263,1000
20220131,102.68990883164051,102.68990883164051,102.68990883164051,102.68990883164051,1000
20220201,102.95512530516326,102.95512530516326,102.95512530516326,102.95512530516326,1000
20220202,103.99614747853735,103.99614747853735,103.99614747853735,103.99614747853735,1000
20220203,104.8707540364431,104.8707540364431,104.8707540364431,104.8707540364431,1000
20220204,103.10730998900843,103.10730998900843,103.10730998900843,103.10730998900843,1000
20220207,99.73570072646464,99.73570072646464,99.73570072646464,99.73570072646464,1000
20220208,97.2696011165946,97.2696011165946,97.2696011165946,97.2696011165946,1000
20220209,94.70932769875752,94.70932769875752,94.70932769875752,94.70932769875752,1000
20220210,91.60494306580503,91.60494306580503,91.60494306580503,91.60494306580503,1000
20220211,90.76112764099614,90.76112764099614,90.76112764099614,90.76112764099614,1000
20220214,90.08712962470436,90.08712962470436,90.08712962470436,90.08712962470436,1000
20220215,90.07918955928757,90.07918955928757,90.07918955928757,90.07918955928757,1000
20220216,90.41470204218767,90.41470204218767,90.41470204218767,90.41470204218767,1000
20220217,89.93863409405625,89.93863409405625,89.93863409405625,89.93863409405625,1000
20220218,89.64106662148585,89.64106662148585,89.64106662148585,89.64106662148585,1000
20220221,89.78438306629262,89.78438306629262,89.78438306629262,89.78438306629262,1000
20220222,88.48627528780804,88.48627528780804,88.48627528780804,88.48627528780804,1000
20220223,87.58302116573545,87.58302116573545,87.58302116573545,87.58302116573545,1000
20220224,87.67334073522284,87.67334073522284,87.67334073522284,87.67334073522284,1000
20220225,86.82561138064644,86.82561138064644,86.82561138064644,86.82561138064644,1000
20220228,86.12421534419784,86.12421534419784,86.12421534419784,86.12421534419784,1000
20220301,86.03051781923216,86.03051781923216,86.03051781923216,86.03051781923216,1000
20220302,87.79736700491813,87.79736700491813,87.79736700491813,87.79736700491813,1000
20220303,88.2609352870758,88.2609352870758,88.2609352870758,88.2609352870758,1000
20220304,87.85811866695099,87.85811866695099,87.85811866695099,87.85811866695099,1000
20220307,87.1307391789668,87.1307391789668,87.1307391789668,87.1307391789668,1000
20220308,87.02410865774507,87.02410865774507,87.02410865774507,87.02410865774507,1000
20220309,89.9940036420287,89.9940036420287,89.9940036420287,89.9940036420287,1000
20220310,85.79027143530756,85.79027143530756,85.79027143530756,85.79027143530756,1000
20220311,86.52180837411437,86.52180837411437,86.52180837411437,86.52180837411437,1000
20220314,86.86680167697907,86.86680167697907,86.86680167697907,86.86680167697907,1000
20220315,88.04073520686558,88.04073520686558,88.04073520686558,88.04073520686558,1000
20220316,86.56841320142733,86.56841320142733,86.56841320142733,86.56841320142733,1000
20220317,89.35722879719373,89.35722879719373,89.35722879719373,89.35722879719373,1000
20220318,90.74352948078973,90.74352948078973,90.74352948078973,90.74352948078973,1000
20220321,90.71891757342262,90.71891757342262,90.71891757342262,90.71891757342262,1000
20220322,90.9817135373708,90.9817135373708,90.9817135373708,90.9817135373708,1000
20220323,90.04970106771546,90.04970106771546,90.04970106771546,90.04970106771546,1000
20220324,90.1629693996349,90.1629693996349,90.1629693996349,90.1629693996349,1000
20220325,90.01419498050772,90.01419498050772,90.01419498050772,90.01419498050772,1000
20220328,91.3332297657152,91.3332297657152,91.3332297657152,91.3332297657152,1000
