<DATE>,<CLOSE>,<OPEN>,<HIGH>,<LOW>,<VOL>
20220103,102.73294271014548,102.73294271014548,102.73294271014548,102.73294271014548,1000
20220104,103.45696830347649,103.45696830347649,103.45696830347649,103.45696830347649,1000
20220105,103.6584468200636,103.6584468200636,103.6584468200636,103.6584468200636,1000
20220106,100.81277465410436,100.81277465410436,100.81277465410436,100.81277465410436,1000
20220107,100.44371692615455,100.44371692615455,100.44371692615455,100.44371692615455,1000
20220110,99.95943912725704,99.95943912725704,99.95943912725704,99.95943912725704,1000
20220111,99.8853569655975,99.8853569655975,99.8853569655975,99.8853569655975,1000
20220112,98.99587684774698,98.99587684774698,98.99587684774698,98.99587684774698,1000
20220113,98.98030751527634,98.98030751527634,98.98030751527634,98.98030751527634,1000
20220114,98.32126985808169,98.32126985808169,98.32126985808169,98.32126985808169,1000
20220117,96.43271772842482,96.43271772842482,96.43271772842482,96.43271772842482,1000
20220118,97.76053219201349,97.76053219201349,97.76053219201349,97.76053219201349,1000
20220119,99.10178427065895,99.10178427065895,99.10178427065895,99.10178427065895,1000
20220120,101.69266127703025,101.69266127703025,101.69266127703025,101.69266127703025,1000
20220121,101.81982842106399,101.81982842106399,101.81982842106399,101.81982842106399,1000
20220124,101.25267556146638,101.25267556146638,101.25267556146638,101.25267556146638,1000
20220125,100.47501459163904,100.47501459163904,100.47501459163904,100.47501459163904,1000
20220126,98.19451713620228,98.19451713620228,98.19451713620228,98.19451713620228,1000
20220127,99.69056083263006,99.69056083263006,99.69056083263006,99.69056083263006,1000
20220128,98.09391536963935,98.09391536963935,98.09391536963935,98.09391536963935,1000
20220131,96.39927452136514,96.39927452136514,96.39927452136514,96.39927452136514,1000
20220201,96.15010664197995,96.15010664197995,96.15010664197995,96.15010664197995,1000
20220202,98.34158153769431,98.34158153769431,98.34158153769431,98.34158153769431,1000
20220203,98.73993810988506,98.73993810988506,98.73993810988506,98.73993810988506,1000
20220204,97.2729808586276,97.2729808586276,97.2729808586276,97.2729808586276,1000
20220207,96.28129274045446,96.28129274045446,96.28129274045446,96.28129274045446,1000
20220208,97.23242429114897,97.23242429114897,97.23242429114897,97.23242429114897,1000
20220209,97.04693395178768,97.04693395178768,97.04693395178768,97.04693395178768,1000
20220210,95.97625926112612,95.97625926112612,95.97625926112612,95.97625926112612,1000
20220211,95.69308506716611,95.69308506716611,95.69308506716611,95.69308506716611,1000
20220214,96.81038259991399,96.81038259991399,96.81038259991399,96.81038259991399,1000
20220215,99.72840840582805,99.72840840582805,99.72840840582805,99.72840840582805,1000
20220216,97.91715601817093,97.91715601817093,97.91715601817093,97.91715601817093,1000
20220217,97.04606015980123,97.04606015980123,97.04606015980123,97.04606015980123,1000
20220218,95.92454819835082,95.92454819835082,95.92454819835082,95.92454819835082,1000
20220221,92.49176856582905,92.49176856582905,92.49176856582905,92.49176856582905,1000
20220222,91.25636708200727,91.25636708200727,91.25636708200727,91.25636708200727,1000
20220223,89.90046753138063,89.90046753138063,89.90046753138063,89.90046753138063,1000
20220224,91.46110992522497,91.46110992522497,91.46110992522497,91.46110992522497,1000
20220225,91.325865147984,91.325865147984,91.325865147984,91.325865147984,1000
20220228,89.14780886471247,89.14780886471247,89.14780886471247,89.14780886471247,1000
20220301,90.05712826339207,90.05712826339207,90.05712826339207,90.05712826339207,1000
20220302,89.6208860053239,89.6208860053239,89.6208860053239,89.6208860053239,1000
20220303,87.32236878586643,87.32236878586643,87.32236878586643,87.32236878586643,1000
20220304,86.58451706955283,86.58451706955283,86.58451706955283,86.58451706955283,1000
20220307,85.86336192636021,85.86336192636021,85.86336192636021,85.86336192636021,1000
20220308,84.78077652711634,84.78077652711634,84.78077652711634,84.78077652711634,1000
20220309,84.86095432047827,84.86095432047827,84.86095432047827,84.86095432047827,1000
20220310,82.04154530191381,82.04154530191381,82.04154530191381,82.04154530191381,1000
20220311,81.7530521170914,81.7530521170914,81.7530521170914,81.7530521170914,1000
20220314,83.03639122408075,83.03639122408075,83.03639122408075,83.03639122408075,1000
20220315,84.14010824704059,84.14010824704059,84.14010824704059,84.14010824704059,1000
20220316,85.58082354420232,85.58082354420232,85.58082354420232,85.58082354420232,1000
20220317,87.06058956822255,87.06058956822255,87.06058956822255,87.06058956822255,1000
20220318,89.04671559419812,89.04671559419812,89.04671559419812,89.04671559419812,1000
20220321,87.59752390710628,87.59752390710628,87.59752390710628,87.59752390710628,1000
20220322,88.75271635050164,88.75271635050164,88.75271635050164,88.75271635050164,1000
20220323,86.31970770084963,86.31970770084963,86.31970770084963,86.31970770084963,1000
20220324,85.58225456537357,85.58225456537357,85.58225456537357,85.58225456537357,1000
20220325,83.16737318600055,83.16737318600055,83.16737318600055,83.16737318600055,1000
20220328,84.51653200216798,84.51653200216798,84.51653200216798,84.51653200216798,1000
20220329,86.24963369466026,86.24963369466026,86.24963369466026,86.24963369466026,1000
