<DATE>,<CLOSE>,<OPEN>,<HIGH>,<LOW>,<VOL>
20220103,100.12584256071442,100.12584256071442,100.12584256071442,100.12584256071442,1000
20220104,100.92677620919162,100.92677620919162,100.92677620919162,100.92677620919162,1000
20220105,99.46953143007785,99.46953143007785,99.46953143007785,99.46953143007785,1000
20220106,100.55414497509794,100.55414497509794,100.55414497509794,100.55414497509794,1000
20220107,99.97349277226414,99.97349277226414,99.97349277226414,99.97349277226414,1000
20220110,97.64724370722662,97.64724370722662,97.64724370722662,97.64724370722662,1000
20220111,96.74736562098073,96.74736562098073,96.74736562098073,96.74736562098073,1000
20220112,97.66439787190319,97.66439787190319,97.66439787190319,97.66439787190319,1000
20220113,98.19996506150571,98.19996506150571,98.19996506150571,98.19996506150571,1000
20220114,96.55883256507435,96.55883256507435,96.55883256507435,96.55883256507435,1000
20220117,97.50318232509439,97.50318232509439,97.50318232509439,97.50318232509439,1000
20220118,97.42324883351412,97.42324883351412,97.42324883351412,97.42324883351412,1000
20220119,98.09313946575908,98.09313946575908,98.09313946575908,98.09313946575908,1000
20220120,98.63106234739615,98.63106234739615,98.63106234739615,98.63106234739615,1000
20220121,96.96890762724189,96.96890762724189,96.96890762724189,96.96890762724189,1000
20220124,97.52792923877578,97.52792923877578,97.52792923877578,97.52792923877578,1000
20220125,96.68886630336763,96.68886630336763,96.68886630336763,96.68886630336763,1000
20220126,98.98084589927845,98.98084589927845,98.98084589927845,98.98084589927845,1000
20220127,100.10429078684821,100.10429078684821,100.10429078684821,100.10429078684821,1000
20220128,100.223618455806,100.223618455806,100.223618455806,100.223618455806,1000
20220131,98.79594555877199,98.79594555877199,98.79594555877199,98.79594555877199,1000
20220201,98.92600954013442,98.92600954013442,98.92600954013442,98.92600954013442,1000
20220202,99.2127360952104,99.2127360952104,99.2127360952104,99.2127360952104,1000
20220203,97.4631966432913,97.4631966432913,97.4631966432913,97.4631966432913,1000
20220204,100.76236515205821,100.76236515205821,100.76236515205821,100.76236515205821,1000
20220207,101.40869811067566,101.40869811067566,101.40869811067566,101.40869811067566,1000
20220208,104.03369934932887,104.03369934932887,104.03369934932887,104.03369934932887,1000
