<DATE>,<CLOSE>,<OPEN>,<HIGH>,<LOW>,<VOL>
20220103,102.3770086668796,102.3770086668796,102.3770086668796,102.3770086668796,1000
20220104,102.54979959612814,102.54979959612814,102.54979959612814,102.54979959612814,1000
20220105,102.86869336784036,102.86869336784036,102.86869336784036,102.86869336784036,1000
20220106,102.80851019386084,102.80851019386084,102.80851019386084,102.80851019386084,1000
20220107,99.76898265541591,99.76898265541591,99.76898265541591,99.76898265541591,1000
20220110,100.03538252026574,100.03538252026574,100.03538252026574,100.03538252026574,1000
20220111,97.83285055114222,97.83285055114222,97.83285055114222,97.83285055114222,1000
20220112,98.1915685668902,98.1915685668902,98.1915685668902,98.1915685668902,1000
20220113,97.41849890163348,97.41849890163348,97.41849890163348,97.41849890163348,1000
20220114,99.05200605382689,99.05200605382689,99.05200605382689,99.05200605382689,1000
20220117,98.82474738524496,98.82474738524496,98.82474738524496,98.82474738524496,1000
20220118,98.89589335884699,98.89589335884699,98.89589335884699,98.89589335884699,1000
20220119,97.3498002522848,97.3498002522848,97.3498002522848,97.3498002522848,1000
20220120,98.33632181946037,98.33632181946037,98.33632181946037,98.33632181946037,1000
20220121,98.11948524715424,98.11948524715424,98.11948524715424,98.11948524715424,1000
20220124,99.0814981131756,99.0814981131756,99.0814981131756,99.0814981131756,1000
20220125,100.33632714231172,100.33632714231172,100.33632714231172,100.33632714231172,1000
20220126,101.55732371968189,101.55732371968189,101.55732371968189,101.55732371968189,1000
20220127,101.24632013999879,101.24632013999879,101.24632013999879,101.24632013999879,1000
20220128,98.42370585522119,98.42370585522119,98.42370585522119,98.42370585522119,1000
20220131,96.74244914812152,96.74244914812152,96.74244914812152,96.74244914812152,1000
20220201,98.00427102873958,98.00427102873958,98.00427102873958,98.00427102873958,1000
20220202,99.53696972227772,99.53696972227772,99.53696972227772,99.53696972227772,1000
20220203,101.51740608616029,101.51740608616029,101.51740608616029,101.51740608616029,1000
20220204,100.73166466405242,100.73166466405242,100.73166466405242,100.73166466405242,1000
20220207,99.29868692971249,99.29868692971249,99.29868692971249,99.29868692971249,1000
20220208,100.71072333060303,100.71072333060303,100.71072333060303,100.71072333060303,1000
20220209,102.07999193199015,102.07999193199015,102.07999193199015,102.07999193199015,1000
20220210,102.1648885054591,102.1648885054591,102.1648885054591,102.1648885054591,1000
20220211,102.20962101848268,102.20962101848268,102.20962101848268,102.20962101848268,1000
20220214,100.1923207407445,100.1923207407445,100.1923207407445,100.1923207407445,1000
20220215,99.92948946232508,99.92948946232508,99.92948946232508,99.92948946232508,1000
20220216,101.96786160903264,101.96786160903264,101.96786160903264,101.96786160903264,1000
20220217,100.61740855977335,100.61740855977335,100.61740855977335,100.61740855977335,1000
20220218,99.95834469254453,99.95834469254453,99.95834469254453,99.95834469254453,1000
20220221,99.78425346015516,99.78425346015516,99.78425346015516,99.78425346015516,1000
20220222,99.34730801794284,99.34730801794284,99.34730801794284,99.34730801794284,1000
20220223,96.70607520640726,96.70607520640726,96.70607520640726,96.70607520640726,1000
20220224,96.02859568739258,96.02859568739258,96.02859568739258,96.02859568739258,1000
20220225,95.26308360125603,95.26308360125603,95.26308360125603,95.26308360125603,1000
20220228,94.86141361146329,94.86141361146329,94.86141361146329,94.86141361146329,1000
20220301,94.34440386666327,94.34440386666327,94.34440386666327,94.34440386666327,1000
20220302,94.39997240742714,94.39997240742714,94.39997240742714,94.39997240742714,1000
20220303,93.03522504975372,93.03522504975372,93.03522504975372,93.03522504975372,1000
20220304,95.44171732673905,95.44171732673905,95.44171732673905,95.44171732673905,1000
20220307,95.0364132831631,95.0364132831631,95.0364132831631,95.0364132831631,1000
20220308,97.17254829487842,97.17254829487842,97.17254829487842,97.17254829487842,1000
20220309,99.35446263973924,99.35446263973924,99.35446263973924,99.35446263973924,1000
20220310,99.5962586080758,99.5962586080758,99.5962586080758,99.5962586080758,1000
20220311,97.8858280266186,97.8858280266186,97.8858280266186,97.8858280266186,1000
20220314,94.75371272406133,94.75371272406133,94.75371272406133,94.75371272406133,1000
20220315,92.63812827648073,92.63812827648073,92.63812827648073,92.63812827648073,1000
20220316,92.27745872633875,92.27745872633875,92.27745872633875,92.27745872633875,1000
20220317,92.54573920222005,92.54573920222005,92.54573920222005,92.54573920222005,1000
20220318,91.50526916627778,91.50526916627778,91.50526916627778,91.50526916627778,1000
20220321,90.84084637444008,90.84084637444008,90.84084637444008,90.84084637444008,1000
20220322,94.56064582337986,94.56064582337986,94.56064582337986,94.56064582337986,1000
20220323,94.9982779597835,94.9982779597835,94.9982779597835,94.9982779597835,1000
20220324,93.31928908784538,93.31928908784538,93.31928908784538,93.31928908784538,1000
20220325,94.18796484201204,94.18796484201204,94.18796484201204,94.18796484201204,1000
20220328,92.84790112789663,92.84790112789663,92.84790112789663,92.84790112789663,1000
20220329,89.49811169291259,89.49811169291259,89.49811169291259,89.49811169291259,1000
20220330,89.725594615498,89.725594615498,89.725594615498,89.725594615498,1000
20220331,88.68353747874032,88.68353747874032,88.68353747874032,88.68353747874032,1000
20220401,88.75459219999382,88.75459219999382,88.75459219999382,88.75459219999382,1000
20220404,91.14190472088795,91.14190472088795,91.14190472088795,91.14190472088795,1000
20220405,91.25979338301057,91.25979338301057,91.25979338301057,91.25979338301057,1000
20220406,90.07367572364515,90.07367572364515,90.07367572364515,90.07367572364515,1000
20220407,92.26487517559988,92.26487517559988,92.26487517559988,92.26487517559988,1000
20220408,89.29925837558073,89.29925837558073,89.29925837558073,89.29925837558073,1000
20220411,87.71346145036497,87.71346145036497,87.71346145036497,87.71346145036497,1000
20220412,89.5393960324352,89.5393960324352,89.5393960324352,89.5393960324352,1000
20220413,91.56821647747822,91.56821647747822,91.56821647747822,91.56821647747822,1000
20220414,91.16592914836329,91.16592914836329,91.16592914836329,91.16592914836329,1000
20220415,90.13958024583062,90.13958024583062,90.13958024583062,90.13958024583062,1000
20220418,90.52393231667142,90.52393231667142,90.52393231667142,90.52393231667142,1000
20220419,90.88635237736528,90.88635237736528,90.88635237736528,90.88635237736528,1000
20220420,91.03479934417375,91.03479934417375,91.03479934417375,91.03479934417375,1000
20220421,90.30488062233731,90.30488062233731,90.30488062233731,90.30488062233731,1000
20220422,88.46386114814378,88.46386114814378,88.46386114814378,88.46386114814378,1000
20220425,87.42496490257685,87.42496490257685,87.42496490257685,87.42496490257685,1000
20220426,86.7980714398664,86.7980714398664,86.7980714398664,86.7980714398664,1000
20220427,86.17771539234788,86.17771539234788,86.17771539234788,86.17771539234788,1000
