Date,Open,High,Low,Close,Volume
2022-01-03,103.29869072732649,104.33167763459976,102.26570382005322,103.29869072732649,311451
2022-01-04,102.0864673412082,103.10733201462028,101.06560266779613,102.0864673412082,922666
2022-01-05,101.05912680811898,102.06971807620016,100.04853554003779,101.05912680811898,475947
2022-01-06,98.94099093057078,99.93040083987648,97.95158102126507,98.94099093057078,275250
2022-01-07,100.70294719412125,101.70997666606246,99.69591772218004,100.70294719412125,575368
2022-01-10,96.11786407057508,97.07904271128083,95.15668542986933,96.11786407057508,590793
2022-01-11,99.52007460224436,100.51527534826681,98.52487385622192,99.52007460224436,81645
2022-01-12,98.054727288249,99.03527456113149,97.07418001536651,98.054727288249,556941
2022-01-13,98.7294204830565,99.71671468788706,97.74212627822594,98.7294204830565,174422
2022-01-14,98.28638134016748,99.26924515356916,97.3035175267658,98.28638134016748,381744
2022-01-17,101.20963049605531,102.22172680101586,100.19753419109476,101.20963049605531,855380
2022-01-18,97.09011371174057,98.06101484885798,96.11921257462316,97.09011371174057,160512
2022-01-19,96.51258830859058,97.47771419167648,95.54746242550468,96.51258830859058,433272
2022-01-20,95.8195230063402,96.7777182364036,94.86132777627681,95.8195230063402,886117
2022-01-21,98.04017771111829,99.02057948822947,97.0597759340071,98.04017771111829,737096
2022-01-24,95.93252709376635,96.89185236470402,94.97320182282868,95.93252709376635,60616
2022-01-25,95.649663883462,96.60616052229662,94.69316724462738,95.649663883462,424209
2022-01-26,94.01815146317479,94.95833297780653,93.07796994854304,94.01815146317479,552064
2022-01-27,94.14453770755706,95.08598308463263,93.2030923304815,94.14453770755706,54525
2022-01-28,95.28898735369499,96.24187722723194,94.33609748015805,95.28898735369499,437217
2022-01-31,93.23909411019831,94.1714850513003,92.30670316909632,93.23909411019831,513923
2022-02-01,95.42037369149162,96.37457742840654,94.4661699545767,95.42037369149162,683275
2022-02-02,97.18868634785227,98.16057321133079,96.21679948437375,97.18868634785227,368934
2022-02-03,98.2140159849283,99.19615614477758,97.23187582507902,98.2140159849283,384044
2022-02-04,100.03265660494421,101.03298317099365,99.03233003889477,100.03265660494421,712998
2022-02-07,98.71477065028628,99.70191835678915,97.72762294378342,98.71477065028628,865125
2022-02-08,98.52150642706671,99.50672149133737,97.53629136279605,98.52150642706671,805384
2022-02-09,96.7268988936481,97.69416788258458,95.75962990471162,96.7268988936481,652513
2022-02-10,96.25702267923893,97.21959290603132,95.29445245244654,96.25702267923893,352277
2022-02-11,97.32615995437607,98.29942155391983,96.3528983548323,97.32615995437607,820032
2022-02-14,96.02848933522164,96.98877422857386,95.06820444186941,96.02848933522164,644430
2022-02-15,95.31451074344123,96.26765585087564,94.36136563600682,95.31451074344123,650587
2022-02-16,94.05221740464997,94.99273957869647,93.11169523060346,94.05221740464997,806802
2022-02-17,92.5093742184348,93.43446796061914,91.58428047625046,92.5093742184348,619553
2022-02-18,91.31369771533883,92.22683469249222,90.40056073818545,91.31369771533883,338561
2022-02-21,91.33622553704916,92.24958779241965,90.42286328167867,91.33622553704916,577288
2022-02-22,89.34087544986107,90.23428420435968,88.44746669536246,89.34087544986107,267600
2022-02-23,89.80440396082938,90.70244800043767,88.90635992122108,89.80440396082938,867337
2022-02-24,92.83045706697457,93.75876163764433,91.90215249630482,92.83045706697457,491998
2022-02-25,94.25455826731353,95.19710384998666,93.3120126846404,94.25455826731353,530030
2022-02-28,93.94005804149099,94.8794586219059,93.00065746107607,93.94005804149099,717993
2022-03-01,92.31934974240296,93.242543239827,91.39615624497893,92.31934974240296,344347
2022-03-02,90.98596606059976,91.89582572120577,90.07610639999376,90.98596606059976,182791
2022-03-03,94.1112513813944,95.05236389520834,93.17013886758045,94.1112513813944,932067
2022-03-04,94.2539386347221,95.19647802106932,93.31139924837488,94.2539386347221,930933
2022-03-07,93.10027863239281,94.03128141871674,92.16927584606889,93.10027863239281,581735
2022-03-08,93.50231446806458,94.43733761274522,92.56729132338394,93.50231446806458,776555
2022-03-09,97.47663994998287,98.4514063494827,96.50187355048304,97.47663994998287,249220
2022-03-10,97.75963208891424,98.7372284098034,96.7820357680251,97.75963208891424,805495
2022-03-11,99.01526288354131,100.00541551237673,98.0251102547059,99.01526288354131,306949
2022-03-14,99.65919937778833,100.65579137156621,98.66260738401044,99.65919937778833,711210
2022-03-15,99.00693022382737,99.99699952606564,98.0168609215891,99.00693022382737,412375
2022-03-16,96.79408929871866,97.76203019170585,95.82614840573147,96.79408929871866,590885
2022-03-17,96.16620012998624,97.1278621312861,95.20453812868638,96.16620012998624,709307
2022-03-18,95.81251193699684,96.77063705636681,94.85438681762687,95.81251193699684,106568
2022-03-21,96.98453502311861,97.95438037334979,96.01468967288743,96.98453502311861,764450
2022-03-22,98.66039561636471,99.64699957252836,97.67379166020106,98.66039561636471,923578
2022-03-23,100.5469838081855,101.55245364626735,99.54151397010365,100.5469838081855,628432
2022-03-24,101.17155618345286,102.1832717452874,100.15984062161833,101.17155618345286,391650
2022-03-25,103.01316414217064,104.04329578359234,101.98303250074893,103.01316414217064,882570
2022-03-28,101.51041234575364,102.52551646921117,100.4953082222961,101.51041234575364,313094
2022-03-29,104.10475081297841,105.14579832110819,103.06370330484863,104.10475081297841,351393
2022-03-30,105.22477181116814,106.27701952927983,104.17252409305645,105.22477181116814,11336
2022-03-31,104.65004918602918,105.69654967788946,103.6035486941689,104.65004918602918,860057
2022-04-01,105.72484317189053,106.78209160360943,104.66759474017162,105.72484317189053,528868
2022-04-04,105.61790944332883,106.67408853776212,104.56173034889554,105.61790944332883,947990
2022-04-05,108.06112500139558,109.14173625140954,106.98051375138162,108.06112500139558,107835
2022-04-06,111.39981786346873,112.51381604210341,110.28581968483404,111.39981786346873,433937
2022-04-07,116.3249718166939,117.48822153486084,115.16172209852697,116.3249718166939,539900
2022-04-08,113.13418636524676,114.26552822889923,112.0028445015943,113.13418636524676,394720
2022-04-11,109.92318065050746,111.02241245701254,108.82394884400239,109.92318065050746,794640
2022-04-12,108.86909239713918,109.95778332111058,107.78040147316779,108.86909239713918,174944
2022-04-13,109.27198875335142,110.36470864088494,108.1792688658179,109.27198875335142,156134
2022-04-14,111.24143915761306,112.3538535491892,110.12902476603692,111.24143915761306,503894
2022-04-15,111.99929359278373,113.11928652871157,110.87930065685589,111.99929359278373,522650
2022-04-18,107.52559108608499,108.60084699694583,106.45033517522414,107.52559108608499,344032
2022-04-19,106.9208585326121,107.99006711793822,105.85164994728598,106.9208585326121,897502
2022-04-20,108.74487415449441,109.83232289603936,107.65742541294946,108.74487415449441,64620
2022-04-21,109.29967905238789,110.39267584291177,108.206682261864,109.29967905238789,898289
2022-04-22,111.0200804407628,112.13028124517042,109.90987963635517,111.0200804407628,720996
2022-04-25,110.58193271544623,111.68775204260069,109.47611338829176,110.58193271544623,142696
2022-04-26,110.19321937639394,111.29515157015788,109.09128718263,110.19321937639394,882882
2022-04-27,110.65947199176888,111.76606671168658,109.55287727185119,110.65947199176888,120189
2022-04-28,111.62232370315317,112.7385469401847,110.50610046612164,111.62232370315317,690659
2022-04-29,112.12082837600946,113.24203665976955,110.99962009224936,112.12082837600946,864306
2022-05-02,112.44375574923424,113.56819330672658,111.3193181917419,112.44375574923424,53373
2022-05-03,110.99174190091472,112.10165931992387,109.88182448190557,110.99174190091472,814473
2022-05-04,111.88536701831444,113.00422068849758,110.7665133481313,111.88536701831444,283487
2022-05-05,112.21391005413388,113.33604915467522,111.09177095359253,112.21391005413388,309390
2022-05-06,114.80489312216133,115.95294205338294,113.65684419093972,114.80489312216133,840461
2022-05-09,117.61512835000923,118.79127963350932,116.43897706650914,117.61512835000923,930323
2022-05-10,118.10947983032827,119.29057462863155,116.92838503202499,118.10947983032827,69711
2022-05-11,117.28204036537755,118.45486076903133,116.10921996172378,117.28204036537755,521737
2022-05-12,115.84244927696743,117.0008737697371,114.68402478419776,115.84244927696743,522311
2022-05-13,116.881542966201,118.050358395863,115.71272753653899,116.881542966201,2449
2022-05-16,117.12077626811792,118.2919840307991,115.94956850543674,117.12077626811792,769199
2022-05-17,116.37388846814139,117.53762735282281,115.21014958345997,116.37388846814139,476205
2022-05-18,116.53354612747127,117.69888158874598,115.36821066619656,116.53354612747127,978606
2022-05-19,115.146794961589,116.29826291120489,113.9953270119731,115.146794961589,343039
2022-05-20,116.81189138914849,117.98001030303998,115.643772475257,116.81189138914849,342718
2022-05-23,115.8256986679077,116.98395565458678,114.66744168122862,115.8256986679077,232530
2022-05-24,118.72020072590831,119.9074027331674,117.53299871864922,118.72020072590831,548879
2022-05-25,119.73761300036388,120.93498913036751,118.54023687036025,119.73761300036388,173063
2022-05-26,121.21895531687781,122.4311448700466,120.00676576370903,121.21895531687781,184589
2022-05-27,118.62508339244017,119.81133422636458,117.43883255851577,118.62508339244017,773134
2022-05-30,119.0862560390724,120.27711859946312,117.89539347868167,119.0862560390724,318624
2022-05-31,120.90960107002469,122.11869708072494,119.70050505932444,120.90960107002469,933695
2022-06-01,118.66382468446291,119.85046293130753,117.47718643761829,118.66382468446291,322436
2022-06-02,118.09134647432167,119.27225993906488,116.91043300957845,118.09134647432167,686476
2022-06-03,118.22742206223221,119.40969628285453,117.04514784160989,118.22742206223221,802346
2022-06-06,115.03973335402785,116.19013068756813,113.88933602048756,115.03973335402785,684786
2022-06-07,115.82237026919611,116.98059397188807,114.66414656650416,115.82237026919611,625084
2022-06-08,117.84036809096703,119.0187717718767,116.66196441005737,117.84036809096703,737128
2022-06-09,115.87357477805863,117.03231052583921,114.71483903027804,115.87357477805863,794374
2022-06-10,116.7438918788853,117.91133079767415,115.57645296009643,116.7438918788853,33643
2022-06-13,113.73824237130559,114.87562479501865,112.60085994759253,113.73824237130559,578020
2022-06-14,113.70708830825957,114.84415919134217,112.57001742517697,113.70708830825957,992182
2022-06-15,110.08944645596786,111.19034092052753,108.98855199140819,110.08944645596786,683860
2022-06-16,112.61361627410751,113.73975243684859,111.48748011136644,112.61361627410751,50851
2022-06-17,113.59087844771445,114.7267872321916,112.45496966323729,113.59087844771445,840221
2022-06-20,113.59174865408555,114.72766614062641,112.45583116754469,113.59174865408555,894049
2022-06-21,111.88750525219345,113.00638030471538,110.76863019967152,111.88750525219345,640728
2022-06-22,114.79379647133258,115.9417344360459,113.64585850661926,114.79379647133258,915675
2022-06-23,119.36741492641528,120.56108907567943,118.17374077715112,119.36741492641528,858974
2022-06-24,114.99144879109507,116.14136327900601,113.84153430318412,114.99144879109507,678829
2022-06-27,117.89191037159479,119.07082947531075,116.71299126787883,117.89191037159479,306969
2022-06-28,121.78859346091038,123.00647939551948,120.57070752630128,121.78859346091038,435634
2022-06-29,122.67280713962367,123.89953521101991,121.44607906822743,122.67280713962367,800595
2022-06-30,119.79179202240609,120.98970994263014,118.59387410218203,119.79179202240609,308886
2022-07-01,121.92012157287233,123.13932278860106,120.7009203571436,121.92012157287233,314499
2022-07-04,121.5399251291714,122.75532438046311,120.32452587787968,121.5399251291714,75401
2022-07-05,120.1326857340169,121.33401259135707,118.93135887667674,120.1326857340169,820016
2022-07-06,117.2373483279509,118.40972181123041,116.06497484467138,117.2373483279509,107052
2022-07-07,118.5868381257821,119.77270650703991,117.40096974452428,118.5868381257821,36367
2022-07-08,120.52646073432072,121.73172534166393,119.32119612697751,120.52646073432072,997256
2022-07-11,119.08368492454,120.2745217737854,117.8928480752946,119.08368492454,63447
2022-07-12,120.3830697370666,121.58690043443727,119.17923903969594,120.3830697370666,568137
2022-07-13,117.68807468573486,118.86495543259221,116.51119393887751,117.68807468573486,565103
2022-07-14,119.63430834320681,120.83065142663888,118.43796525977474,119.63430834320681,89609
2022-07-15,119.80554642814609,121.00360189242755,118.60749096386462,119.80554642814609,606118
2022-07-18,119.41840733195347,120.61259140527301,118.22422325863394,119.41840733195347,390902
2022-07-19,119.23510993461886,120.42746103396505,118.04275883527268,119.23510993461886,82997
2022-07-20,121.36676221861143,122.58042984079755,120.1530945964253,121.36676221861143,56211
2022-07-21,123.24894622095222,124.48143568316175,122.01645675874269,123.24894622095222,204837
2022-07-22,124.61569155980281,125.86184847540085,123.36953464420478,124.61569155980281,220989
2022-07-25,125.02119403583163,126.27140597618994,123.77098209547331,125.02119403583163,136716
2022-07-26,125.2782904395068,126.53107334390188,124.02550753511173,125.2782904395068,607988
2022-07-27,126.89032202602075,128.15922524628095,125.62141880576054,126.89032202602075,326114
2022-07-28,127.54379337670352,128.81923131047054,126.26835544293648,127.54379337670352,789917
2022-07-29,129.3486691855139,130.64215587736905,128.05518249365875,129.3486691855139,846686
2022-08-01,128.61107968117332,129.89719047798505,127.32496888436158,128.61107968117332,805122
2022-08-02,122.41244294720765,123.63656737667974,121.18831851773557,122.41244294720765,958266
2022-08-03,125.01695031482667,126.26711981797494,123.7667808116784,125.01695031482667,486349
